tweet_id,content,author
Sat Feb 24 12:32:23 +0000 2024,"Prof @JimlyAs ngetwit isinya memperingatkan @jokowi spy tidak ikut campur pembentukan Kabinet Prabowo-Gibran.  Sdh mulai jd algojo utk membunuh"" monster lain? Meski monster yg memenangkan Pemilu utk monsternya sendiri?  Ya namanya jg monster.""",juliusibrani
Sat Feb 24 12:32:19 +0000 2024,"Dampingi Gibran bertemu SBY, AHY: Demokrat all-out menangkan Prabowo Gibran. gws  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/aApttXBX3I",give_gifari
Sat Feb 24 12:32:06 +0000 2024,"BP.KETUA KPU PUSAT YTH,SAYA RUSNI BR. MANURUNG SUDAH JELAS ATAS NAMA UANG,IDR.  PRABOWO,GIBRAN ATAS NAMA APA? KENAPA ORANG INI NGOTOT MAU JADI PRESIDEN,SEHARUSNYA,ORANG INI,BERFIKIR DULU,MASALAHNYA,PRESIDEN SUHARTO,MEGAWATI,SBY,JOKOWI,DI BAWAH KETIAK,JAMES RIADI,PEMIMPIN OLIGARKI",ManurungRusni
Sat Feb 24 12:32:02 +0000 2024,gaysss..  Yang lagi  viral nii.... ada yang tumbang tapi bukan pohon....... ðŸŒ https://t.co/ilLzfg09oO ðŸŒ https://t.co/Axm2j8GfIp #Pemilucurang #Prabowogibran #politikagama  #aniskalah #Bantengtumbang #Katakata #dewatogeltv  #rtpslotdewatogel #Videoviral #Videobola #Drakor https://t.co/lPr34WGsL5,nabila81059
Sat Feb 24 12:31:27 +0000 2024,AHY sebut hilirisasi warisan SBY Prabowo-Gibran diminta perkuat lagi agromaritim.. wgv  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/dnYKEqWdR1,give_gifari
Sat Feb 24 12:31:04 +0000 2024,Siapa bilang Prabowo Gibran Presiden 2024?   Sirekap masih bermasalah besar. Dunia juga tahu itu..,hamas191
Sat Feb 24 12:30:54 +0000 2024,"kalau beras mahal jangan pusing, saatnya makan singkong hasil food estate #PrabowoGibran #jokowi #jakarta #anis #ganjar",negeribumi
Sat Feb 24 12:30:47 +0000 2024,@mohmahfudmd Tawon = Antek asing yg coba mengacaukan Pemilu. Lebah = Rakyat Indonesia dibawah pimpinan Pak Prabowo-Gibran,IlhamKusno2
Sat Feb 24 12:30:38 +0000 2024,PRABOWO-GIBRAN UNGGUL DI 5 TPS JAKARTA UTARA YANG GELAR PENCOBLOSAN LANJUTAN KARENA PADA HARI YANG DITENTUKAN TEMPAT TERSEBUT DILANDA BANJIR   Salam Dua Jari  #PrabowoGibran   Berikut daftar lengkap perolehan suara di 5 TPS yang menggelar pencoblosan lanjutan di Jakarta Utaraâ€¦ https://t.co/oZVM8NzWc7,Alie_Fahnoor
Sat Feb 24 12:30:35 +0000 2024,"Terbukti menangkan pilpres 2 kali, pengamat nilai peran Demokrat menangkan Prabowo-Gibran sangat vital.. elg  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/SpTBvkkOep",give_gifari
Sat Feb 24 12:30:29 +0000 2024,"All out menangkan Prabowoâ€“Gibran, AHY: Kita wujudkan kesejahteraan rakyat.. olv  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/7NYjZvFtOl",give_gifari
Sat Feb 24 12:30:07 +0000 2024,MALAYSIA HERAN SENTIMEN AGAMA TAK LAKU DI INDONESIA PRABOWO GIBRAN MENAN... https://t.co/f07afN4LYa via @YouTube,LeontoniP
Sat Feb 24 12:29:35 +0000 2024,@H1m4_W4r1 @ganjarpranowo @prabowo @gibran_tweet @jokowi @Miduk17 @ChrisJ_2211 Parah wkwkwk,TopanTj
Sat Feb 24 12:29:33 +0000 2024,ðŸ’ªðŸ‡®ðŸ‡©ðŸ’ªðŸ‡®ðŸ‡©jayalah NKRI dipimpin bpk Prabowo-Gibran,wonggendheng00
Sat Feb 24 12:29:22 +0000 2024,"@Gerindra @prabowo @gibran_tweet Mestinya ada kata kata pemilu yg jujur dan adil"".""",firmanw007
Sat Feb 24 12:28:59 +0000 2024,"@prabowo @Gerindra @gibran_tweet  aku mau terimakasih buat kalian,gara gara kampanye kalian aku jadi kenalan sama cowo aku sembuh dari rasa traumaku dari masalalu dan aku nemuin penggantinya yg jauh lebih baik lagiðŸ’“",rrptrr__
Sat Feb 24 12:28:51 +0000 2024,"@hendrikk168 Tenang mas hak angket itu bakal menguap aja ðŸ¤£ tetap Presiden dan Wapres terpilih yah @prabowo dan @gibran_tweet , sehat selalu Pak @jokowi",c_poluan
Sat Feb 24 12:27:57 +0000 2024,AHY ajak warga Semarang menangkan Prabowo-Gibran agar Indonesia semakin maju. `_u  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/gppVnA7foU,give_gifari
Sat Feb 24 12:27:52 +0000 2024,CC @jokowi @prabowo @gibran_tweet @Dahnilanzar @fadlizon @Fahrihamzah @habiburokhman @ridwanhr ehh @ridwankamil,JurdilNdasMu
Sat Feb 24 12:27:45 +0000 2024,"@H4T14K4LN4L42 @AnisBaswedan @cakimiNOW @prabowo @jokowi @gibran_tweet @ganjarpranowo @mohmahfudmd Haduh., warga x ga sadar2",elfpolca
Sat Feb 24 12:27:22 +0000 2024,@Agent_Sergents @BuniYani @M45Broo Apa nya yg mau di dengarkan? JelasÂ² suara Ganjar dibawah Anis minta menang. Legowo dikit.... Jelas rakyat pilih Prabowo Gibran. Ngapain ribut bikin kisruh negri ini.,panjol_03
Sat Feb 24 12:27:13 +0000 2024,SBY dan AHY kompak ajak masyarakat Banyuwangi pilih Prabowo-Gibran. apu  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/gZy6nUf3PH,give_gifari
Sat Feb 24 12:27:11 +0000 2024,"Terlihat dengan setia pak SBY, presiden ke 6 Indonesia di atas panggung bersama dengan mas AHY juga mendukung Prabowo Gibran.. gph  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/8AvMUhWnzZ",give_gifari
Sat Feb 24 12:27:09 +0000 2024,Bapak SBY dan Mas AHY pun duduk diatas panggung ikut serta mendukung Prabowo Gibran. ojt  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/Wo1qo4meVP,give_gifari
Sat Feb 24 12:27:00 +0000 2024,"Gibran mendatangi kediaman Prabowo di Jalan Kertanegara nomor IV, Jakarta Selatan, Jumat (23/2/2024). Saat tiba, tak banyak pernyataan yang disampaikan oleh Gibran. Namun saat ditanya mengenai pembahasan program makan siang gratis, Gibran tak membantah. (ist) https://t.co/4StnLH3cWI",tribunnews
Sat Feb 24 12:26:59 +0000 2024,"Menutup masa kampanye, @PDemokrat hadir all out di GBK untuk merapatkan barisan menangkan Prabowo-Gibran.. ezf  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/zKwJQO15dw",give_gifari
Sat Feb 24 12:26:54 +0000 2024,Hati2 dengan doa rakyat banyak yg terdzalimi @jokowi @prabowo @gibran_tweet,InaBtn
Sat Feb 24 12:26:07 +0000 2024,"Dampingi Gibran bertemu SBY, AHY: Demokrat all-out menangkan Prabowo Gibran. gws  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/2IgPq5cb0h",MKafka55269
Sat Feb 24 12:25:01 +0000 2024,@kompascom Yaudah hak angket jalan aja. Laksanakan coblos ulang Hasilnya: 1. Suara prabowo - gibran makin naik menjadi 70% 2. Suara PDIP turun jadi dibawah 10% 3. Suara PKS jadi dibawah 4% Yuuuk bisa yukkk.,dimasip
Sat Feb 24 12:24:28 +0000 2024,AHY sebut hilirisasi warisan SBY Prabowo-Gibran diminta perkuat lagi agromaritim.. wgv  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/t6nYrUpyWt,MKafka55269
Sat Feb 24 12:24:19 +0000 2024,@selflove_LyN @FananieZamri Yang GILA itu pendukung @prabowo  @gibran_tweet https://t.co/f8QAFFSyAI,Elfie_2708
Sat Feb 24 12:24:15 +0000 2024,Cek Aquapro Reel Pancing Putar Rell Rill Pancing Katrol Kerekan Pancing Fishing Reel Spool Metal Aluminium dengan harga Rp79.000. Dapatkan di Shopee sekarang! https://t.co/kEhkzSeuYI  #letsdance #PrabowoGibran #MilanFashionWeek #ometv https://t.co/CFnn9h97Pm,Metropoorz_
Sat Feb 24 12:23:40 +0000 2024,@pebriantoj26 @H4T14K4LN4L42 @jokowi @psi_id @prabowo @gibran_tweet Cara ngeliat ini pendukung anies darimana ya,chukawakamme
Sat Feb 24 12:23:28 +0000 2024,"Terbukti menangkan pilpres 2 kali, pengamat nilai peran Demokrat menangkan Prabowo-Gibran sangat vital.. elg  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/pfYgHxzEXm",MKafka55269
Sat Feb 24 12:23:21 +0000 2024,"All out menangkan Prabowoâ€“Gibran, AHY: Kita wujudkan kesejahteraan rakyat.. olv  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/La7oQp85PF",MKafka55269
Sat Feb 24 12:21:56 +0000 2024,"Dampingi Gibran bertemu SBY, AHY: Demokrat all-out menangkan Prabowo Gibran. gws  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/4sR6YoMjAB",Madun_fans
Sat Feb 24 12:21:24 +0000 2024,AHY sebut hilirisasi warisan SBY Prabowo-Gibran diminta perkuat lagi agromaritim.. wgv  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/Mqwx1WsVOB,Madun_fans
Sat Feb 24 12:21:08 +0000 2024,Relawan Bergerak 1912 Papua Barat Daya Deklarasi Dukung Prabowo-Gibran - detikNews https://t.co/oT7W7yuQnU #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,AzzrielAzaryahu
Sat Feb 24 12:21:08 +0000 2024,Relawan Bergerak 1912 Papua Barat Daya Deklarasi Dukung Prabowo-Gibran - detikNews https://t.co/MxviMzdOLs #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Herlina_Muachhh
Sat Feb 24 12:20:54 +0000 2024,"Terbukti menangkan pilpres 2 kali, pengamat nilai peran Demokrat menangkan Prabowo-Gibran sangat vital.. elg  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/PYjKnE3XX9",Madun_fans
Sat Feb 24 12:20:51 +0000 2024,"All out menangkan Prabowoâ€“Gibran, AHY: Kita wujudkan kesejahteraan rakyat.. olv  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/dx20peNsKM",Madun_fans
Sat Feb 24 12:20:40 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/EV7ivEfpFz,Wejangan_arif
Sat Feb 24 12:20:27 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/2t8IVeRGYq,Wejangan_arif
Sat Feb 24 12:19:59 +0000 2024,AHY ajak warga Semarang menangkan Prabowo-Gibran agar Indonesia semakin maju. `_u  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/gADKk8EX9m,MKafka55269
Sat Feb 24 12:19:44 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/Gws4nPTKBV,Wejangan_arif
Sat Feb 24 12:19:40 +0000 2024,"@TopanTj @ganjarpranowo @prabowo @gibran_tweet @jokowi @Miduk17 @ChrisJ_2211 Itulah si @Miduk17 deal kontraknye kayaknye kudu posting sejam 20-25 kali, mangkanye apa aje dia posting, mau isinya kosongan, hoax, fitnah, framing nyang penting posting biar ca",H1m4_W4r1
Sat Feb 24 12:19:38 +0000 2024,AHY ajak warga Semarang menangkan Prabowo-Gibran agar Indonesia semakin maju. `_u  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/OfnbTS77w8,Madun_fans
Sat Feb 24 12:19:17 +0000 2024,SBY dan AHY kompak ajak masyarakat Banyuwangi pilih Prabowo-Gibran. apu  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/SZAtQCHeUu,MKafka55269
Sat Feb 24 12:19:14 +0000 2024,"Terlihat dengan setia pak SBY, presiden ke 6 Indonesia di atas panggung bersama dengan mas AHY juga mendukung Prabowo Gibran.. gph  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/FSsiRNHsfj",MKafka55269
Sat Feb 24 12:19:13 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/53n3clKHrT,Wejangan_arif
Sat Feb 24 12:19:11 +0000 2024,Bapak SBY dan Mas AHY pun duduk diatas panggung ikut serta mendukung Prabowo Gibran. ojt  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/Pc2ecNOjR4,MKafka55269
Sat Feb 24 12:19:00 +0000 2024,"Menutup masa kampanye, @PDemokrat hadir all out di GBK untuk merapatkan barisan menangkan Prabowo-Gibran.. ezf  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/tI0yNxKRK1",MKafka55269
Sat Feb 24 12:18:57 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/D28Unqjqc4,Wejangan_arif
Sat Feb 24 12:18:57 +0000 2024,SBY dan AHY kompak ajak masyarakat Banyuwangi pilih Prabowo-Gibran. apu  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/jt4QVQj22k,Madun_fans
Sat Feb 24 12:18:56 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/X03UWVFCc1,Wejangan_arif
Sat Feb 24 12:18:55 +0000 2024,"Terlihat dengan setia pak SBY, presiden ke 6 Indonesia di atas panggung bersama dengan mas AHY juga mendukung Prabowo Gibran.. gph  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/qZgCZO4Wgv",Madun_fans
Sat Feb 24 12:18:53 +0000 2024,Bapak SBY dan Mas AHY pun duduk diatas panggung ikut serta mendukung Prabowo Gibran. ojt  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/cjONvtnsbo,Madun_fans
Sat Feb 24 12:18:50 +0000 2024,"Menutup masa kampanye, @PDemokrat hadir all out di GBK untuk merapatkan barisan menangkan Prabowo-Gibran.. ezf  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/h8Io39Y8NR",Madun_fans
Sat Feb 24 12:18:46 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/w1ThQzlBbk,Wejangan_arif
Sat Feb 24 12:18:44 +0000 2024,keluhan guru kabupaten rata2 sama : gatau kenapa tapi makin ke sini siswa tuh makin bandel. ditegur malah drama. entah yg salah siapa.  dan btw siswa modelan gini tuh biasanya all in prabowo gibran ðŸ«£,zhangzhang1218
Sat Feb 24 12:18:36 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/hpkTdxbuyf,Wejangan_arif
Sat Feb 24 12:18:29 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/rR5OOTZivY,Wejangan_arif
Sat Feb 24 12:18:29 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/hcMw6rNhV7,Wejangan_arif
Sat Feb 24 12:18:06 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/okWmRyOBTq,Wejangan_arif
Sat Feb 24 12:18:05 +0000 2024,"Dampingi Gibran bertemu SBY, AHY: Demokrat all-out menangkan Prabowo Gibran. gws  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/JJZYBIN4nX",Dinda_Kirantii
Sat Feb 24 12:17:58 +0000 2024,Ribuan mahasiswa demo dukung KPU dan BAWASLU hasil pemilu adalah suara rakyat  #pemiludamai #persatuan #rukun #damai #pilpres2024 #kpu #bawaslu #capres #cawapres #anisbaswedan #prabowo #ganjarpranowo #cakimin #gibran #mahfudmd #partai #hakangket #dpr #mpr #ma #mk #ky https://t.co/XE5afIyO00,Wejangan_arif
Sat Feb 24 12:17:28 +0000 2024,AHY sebut hilirisasi warisan SBY Prabowo-Gibran diminta perkuat lagi agromaritim.. wgv  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/ONpO2mFD8o,Dinda_Kirantii
Sat Feb 24 12:17:21 +0000 2024,"Kenaikan harga pangan SANGAT bisa DIANTISIPASI dan sangat bisa DIKENDALIKAN  Selain BANSOS yang UGAL-UGALAN demi memenangkan Prabowo-Gibran di Pilpres 2024, Proyek Food Estate adalah salah satu kunci utamanya  Andai Food Estate ini dikerjakan dengan benar, maka tidak akan adaâ€¦ https://t.co/yVpuGVCBvi",Miduk17
Sat Feb 24 12:16:58 +0000 2024,"Terbukti menangkan pilpres 2 kali, pengamat nilai peran Demokrat menangkan Prabowo-Gibran sangat vital.. elg  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/BuD6emHo5W",Dinda_Kirantii
Sat Feb 24 12:16:58 +0000 2024,"@JimlyAs Kenapa sih semua orang pada sibuk urus apa ygbakan dilakukan oleh Prabowo - Gibran..?? Mau libatkan siapapun itu urusan mereka, ngaoain sih pada kepo. Emang lucu2 aja profesor, pengamat dan politikus kita.â˜¹ï¸â˜¹ï¸â˜¹ï¸",BatuKepla
Sat Feb 24 12:16:55 +0000 2024,"All out menangkan Prabowoâ€“Gibran, AHY: Kita wujudkan kesejahteraan rakyat.. olv  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/xz56DH6omj",Dinda_Kirantii
Sat Feb 24 12:16:42 +0000 2024,Terkait pembahasan saat pertemuan Prabowo-Gibran di Kartenegara IV pun belum diketahui keduanya sedang membahas mengenai apa. . Asep Bidin Rosidin/PRMN  #PrabowoGibran #Kartanegara #Ngobrol #PRMN https://t.co/HKIAp2FOtt,pikiran_rakyat
Sat Feb 24 12:16:14 +0000 2024,"@tubirfess Pendukung paslon 02 alias prabowo - gibran juga dengan gampangnya bilang orang murtad dan pasti masuk neraka hanya karena dukung pak anies. Lahhh, ternyata. Cawapresnya sendiri mengonsumsi merk yang di boycott seluruh dunia dan capresnya ngatai",syandlirn
Sat Feb 24 12:15:07 +0000 2024,AHY ajak warga Semarang menangkan Prabowo-Gibran agar Indonesia semakin maju. `_u  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/TC7C4INsm7,Dinda_Kirantii
Sat Feb 24 12:14:42 +0000 2024,"presidennya prabowo-gibran, gubernurnya ridwan kamil-heru. kata gue sih sempurna bgt ini mereka memang individu paling cemerlang di tanah air kita.",daritanahini
Sat Feb 24 12:14:40 +0000 2024,SBY dan AHY kompak ajak masyarakat Banyuwangi pilih Prabowo-Gibran. apu  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/5iJy6amO2H,Dinda_Kirantii
Sat Feb 24 12:14:30 +0000 2024,Bapak SBY dan Mas AHY pun duduk diatas panggung ikut serta mendukung Prabowo Gibran. ojt  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/az28kYWHxq,Dinda_Kirantii
Sat Feb 24 12:14:30 +0000 2024,"Terlihat dengan setia pak SBY, presiden ke 6 Indonesia di atas panggung bersama dengan mas AHY juga mendukung Prabowo Gibran.. gph  PDemokrat AgusYudhoyono Demokrat Peduli https://t.co/JapXV6CAhW",Dinda_Kirantii
Sat Feb 24 12:14:30 +0000 2024,"Menutup masa kampanye, @PDemokrat hadir all out di GBK untuk merapatkan barisan menangkan Prabowo-Gibran.. ezf  AgusYudhoyono PDemokrat Demokrat Peduli https://t.co/9GKwbIU2Y9",Dinda_Kirantii
Sat Feb 24 12:12:36 +0000 2024,Senang banget lihat Pak @prabowo Mas @gibran_tweet dan Mayor Teddy pada kumpul pasca pilpresâ€¦.tinggal nunggu pelantikan at October 2024 ðŸ™ðŸ» https://t.co/Bc8bnXIT3B,OktavianusYahy1
Sat Feb 24 12:12:35 +0000 2024,@adennlaw @jokowi @prabowo @gibran_tweet Emang belanda memberikan rakyat    hindia belanda makan?,fuyioooh80357
Sat Feb 24 12:12:35 +0000 2024,Bahlil Pastikan Poster Berisi Daftar Kabinet Prabowo-Gibran Hoaks https://t.co/dmi4AhAxt8 #beritasatu #news #berita,Beritasatu
Sat Feb 24 12:11:58 +0000 2024,"@sigitwid Politikus yg tdk tahu malu, yg merasa negara ini miliknya sendiri  Cc: @jokowi  @KPU_ID  @bawaslu_RI  @Gerindra  @prabowo  @gibran_tweet  @golkar_id  @PDI_Perjuangan  @ganjarpranowo  @mohmahfudmd  @puanmaharani_ri  @NasDem  @aniesbaswedan  @DPP_",JohnnyS2123
Sat Feb 24 12:11:33 +0000 2024,"Lololo, gak bahaya ta?? Pendukungnya paslon 02 alias prabowo - gibran juga gampang ngatain orang MURTAD dan pasti masuk neraka ðŸ¤£ðŸ¤£ https://t.co/pfYoIMeS53",syandlirn
Sat Feb 24 12:10:55 +0000 2024,@NazriStMudo @4Y4NKZ @cuitcuap_ @P4P4B0W0_2024 @zy_zy_its_me @Chavesz08 @mimih6mei @tonybulumanu @Kimberley_PS08 @Minietweets_ @kurawa Alhamdulillah.   Dan di UNHAN banyak putra putri dari kalangan kurang mampu ada yg anak tukang bakso/pentol dsb  Sangat ,BANGSAygSUJUD
Sat Feb 24 12:10:50 +0000 2024,@H4T14K4LN4L42 @AnisBaswedan @cakimiNOW @prabowo @jokowi @gibran_tweet @ganjarpranowo @mohmahfudmd Kasian banget udah kalah teriak2 di pinggir jalan bilang curang curong,sasly_doss
Sat Feb 24 12:10:18 +0000 2024,@H4T14K4LN4L42 @AnisBaswedan @cakimiNOW @prabowo @jokowi @gibran_tweet @ganjarpranowo @mohmahfudmd Jangan hoax,Hasanudin500
Sat Feb 24 12:09:43 +0000 2024,"@zy_zy_its_me @prabowo @gibran_tweet takbir! Allahuakbar, merdeka! https://t.co/zf6wY7ZscM",halo_lentera
Sat Feb 24 12:08:50 +0000 2024,"@H4T14K4LN4L42 @AnisBaswedan @cakimiNOW @prabowo @jokowi @gibran_tweet @ganjarpranowo @mohmahfudmd Kasian bgt sih, udah kalah berharap menang. Asli kasian bgt, coba periksa k rumah sakit jiwa jangan jangan kejiwaan terganggu",AndruAir
Sat Feb 24 12:08:07 +0000 2024,@opposite6892 Kenapa kalau cuma makanan nasi sama mie instan masalah buat kamu.. gassss Prabowo-Gibran 2024-2029,SINARSIH17
Sat Feb 24 12:07:37 +0000 2024,"BP.KETUA KPU PUSAT,DI JLN.IMAN BONJOL NO.29, YTH,SAYA RUSNI BR.MANURUNG,KEMARIN DATANG KE KPU.RENCANA BUAT SURAT KE KPU,SAYA TUNDA DULU. SAYA SUDAH JELAS,ATAS NAMA UANG,IDR.  PRABOWO,GIBRAN,ATAS NAMA APA?. GANJAR,JUGA DI PERINTAH CINA,YAITU PDI.  ORANG INI LEBIH PARAH DARI JOKOWI",ManurungRusni
Sat Feb 24 12:06:44 +0000 2024,@ARSIPAJA @gibran_tweet @prabowo @Gerindra @zarryhendrik gimana ini ler https://t.co/LltdYoFuuH,nanaue_
Sat Feb 24 12:06:11 +0000 2024,"@Batavian13 @small_mofo_Mk2 Alasannya golput, padahal jujur aja dukung Prabowo Gibran  https://t.co/TLRRw98jDt",Userword_
Sat Feb 24 12:05:31 +0000 2024,"@An4Julie Jgn salah, yg mau di angket itu pileg bukan pilpres. Pilpres dah selesai 58% prabowo gibran.",CosloveG
Sat Feb 24 12:05:12 +0000 2024,@Antonius061 GX perlu. Udh cukup PRABOWO GIBRAN 02 yg menang,23Vvia47878
Sat Feb 24 12:03:14 +0000 2024,"@pras_andi666 @H4T14K4LN4L42 @j4cky_josu @jokowi @psi_id @prabowo @gibran_tweet Lah lo kencing aja belum lurus, nggak paham apa itu KKN",Opiniku018
Sat Feb 24 12:03:36 +0000 2024,"Hasil Coblosan Ulang Pilpres di TPS Pakuncen Berbalik Menangkan Prabowo-Gibran, Sebelumnya Ganjar-Mahfud https://t.co/h6ZFpd6dT7 #beritajogja #jogja #jogjaistimewa https://t.co/ayWeDq0XvF",Harian_Jogja
Sat Feb 24 12:03:44 +0000 2024,ðŸ’™ #EGCASINO88 âš¡ï¸Modal 50 Ribu Wede Jutaan âš¡ï¸ BUKTIKAN KEGACORAN NYA ðŸ”—https://t.co/VR5jr7KhNh . . #egcasino88gacor #slotgcaor #cawapres #pemilu2024 #hasilpemilu #cariuang #slotmudahmenang #bocoranhariini #cindo #bokepviral #PrabowoGibran #abgsange #pink #viralterbaru #TikTok https://t.co/YlYkpTerhl,EGcasino88gacor
